mes_id,aeropuerto_oaci,internacional_domestico,cnt_operaciones,categoria_operacion
200604.0,SCEL,I,3003.0,MUY ALTA
200604.0,SCES,D,62.0,BAJA
200604.0,SCFA,D,1681.0,MUY ALTA
200604.0,SCEL,I,7.0,BAJA
202301.0,SCEL,D,122.0,MEDIA
200604.0,SCGE,D,335.0,MEDIA
200604.0,SCGZ,D,46.0,BAJA
200604.0,SCGZ,I,4.0,BAJA
200604.0,SCHR,D,153.0,MEDIA
200604.0,SCIC,D,240.0,MEDIA
200604.0,SCIE,D,1325.0,MUY ALTA
200604.0,SCIE,I,1.0,BAJA
200604.0,SCIP,D,41.0,BAJA
200604.0,SCIP,I,174.0,MEDIA
200604.0,SCJO,D,319.0,MEDIA
200604.0,SCLC,D,607.0,ALTA
200604.0,SCNT,D,23.0,BAJA
200604.0,SCNT,I,3.0,BAJA
200604.0,SCRD,D,418.0,MEDIA
200604.0,SCRM,D,2.0,BAJA
200604.0,SCSE,D,560.0,ALTA
200604.0,SCSE,I,1.0,BAJA
200604.0,SCTB,D,5319.0,MUY ALTA
200604.0,SCTC,D,764.0,ALTA
200604.0,SCTC,I,6.0,BAJA
200604.0,SCTE,D,1337.0,MUY ALTA
200604.0,SCTE,I,18.0,BAJA
200604.0,SCTN,D,192.0,MEDIA
200604.0,SCVD,D,161.0,MEDIA
200604.0,SCVM,D,174.0,MEDIA
NAN,SCAP,D,2.0,BAJA
200605.0,SCAR,D,578.0,ALTA
200605.0,SCAR,I,49.0,BAJA
200605.0,SCEL,D,460.0,MEDIA
200605.0,SCBA,D,277.0,MEDIA
200605.0,SCCC,D,30.0,BAJA
200605.0,SCCF,D,607.0,ALTA
200605.0,SCCH,D,127.0,MEDIA
200605.0,SCCI,D,608.0,ALTA
200605.0,SCCI,D,11.0,BAJA
200605.0,SCCY,D,200.0,MEDIA
200605.0,SCDA,D,1421.0,MUY ALTA
200605.0,SCDA,I,30.0,BAJA
NAN,SCEL,D,3197.0,MUY ALTA
200605.0,SCEL,I,2972.0,MUY ALTA
200605.0,SCES,D,92.0,BAJA
200605.0,SCFA,D,1802.0,MUY ALTA
200605.0,SCFA,I,4.0,BAJA
200605.0,SCFM,D,130.0,MEDIA
200605.0,SCGE,D,156.0,MEDIA
200605.0,SCGZ,D,41.0,BAJA
200605.0,SCGZ,I,6.0,BAJA
200605.0,SCHR,D,49.0,BAJA
200605.0,SCIC,D,174.0,MEDIA
200605.0,SCIE,D,174.0,MEDIA
200605.0,SCIE,D,4.0,BAJA
200605.0,SCIP,D,40.0,BAJA
200605.0,SCIP,I,18.0,BAJA
200605.0,SCJO,D,254.0,MEDIA
202301.0,SCLC,D,666.0,ALTA
200605.0,SCNT,D,2.0,BAJA
200605.0,SCRD,D,461.0,MEDIA
200605.0,SCEL,D,579.0,ALTA
202301.0,SCSE,I,1.0,BAJA
200605.0,SCTB,D,4658.0,MUY ALTA
200605.0,SCEL,D,701.0,ALTA
200605.0,SCTE,D,1143.0,MUY ALTA
200605.0,SCTE,I,174.0,MEDIA
200605.0,SCTN,D,176.0,MEDIA
200605.0,SCVD,D,116.0,MEDIA
200605.0,SCVM,D,298.0,MEDIA
200606.0,SCAR,D,544.0,ALTA
200606.0,SCAR,I,19.0,BAJA
200606.0,SCAT,D,438.0,MEDIA
200606.0,SCAT,I,2.0,BAJA
200606.0,SCBA,D,303.0,MEDIA
200606.0,SCCC,D,174.0,MEDIA
202301.0,SCCF,D,545.0,ALTA
200606.0,SCCF,I,174.0,MEDIA
200606.0,SCCH,D,148.0,MEDIA
200606.0,SCCI,D,514.0,ALTA
200606.0,SCCI,I,8.0,BAJA
200606.0,SCCY,D,199.0,MEDIA
200606.0,SCDA,D,1218.0,MUY ALTA
200606.0,SCDA,I,60.0,BAJA
200606.0,SCEL,D,3021.0,MUY ALTA
200606.0,SCEL,I,2864.0,MUY ALTA
200606.0,SCES,D,72.0,BAJA
200606.0,SCEL,D,1658.0,MUY ALTA
200606.0,SCFA,I,1.0,BAJA
202301.0,SCFM,D,116.0,MEDIA
200606.0,SCGE,D,200.0,MEDIA
202301.0,SCGZ,D,40.0,BAJA
202301.0,SCEL,D,2.0,BAJA
200606.0,SCHR,D,34.0,BAJA
200606.0,SCIC,D,156.0,MEDIA
200606.0,SCIE,D,1034.0,MUY ALTA
200606.0,SCIE,I,2.0,BAJA
200606.0,SCIP,D,33.0,BAJA
200606.0,SCIP,I,17.0,BAJA
200606.0,SCJO,D,269.0,MEDIA
200606.0,SCLC,D,618.0,ALTA
200606.0,SCNT,D,2.0,BAJA
200606.0,SCRD,D,432.0,MEDIA
200606.0,SCSE,D,605.0,ALTA
200606.0,SCSE,I,3.0,BAJA
200606.0,SCTB,D,4644.0,MUY ALTA
200606.0,SCTC,D,561.0,ALTA
200606.0,SCTE,D,1027.0,MUY ALTA
200606.0,SCTE,I,9.0,BAJA
200606.0,SCTN,D,140.0,MEDIA
202301.0,SCVD,D,132.0,MEDIA
200606.0,SCVM,D,568.0,ALTA
200606.0,SCVM,I,174.0,MEDIA
200607.0,SCEL,D,538.0,ALTA
200607.0,SCAR,I,6.0,BAJA
200607.0,SCAT,D,460.0,MEDIA
200607.0,SCBA,D,294.0,MEDIA
200607.0,SCCC,D,24.0,BAJA
200607.0,SCCF,D,564.0,ALTA
200607.0,SCCF,I,9.0,BAJA
200607.0,SCCH,D,239.0,MEDIA
200607.0,SCCI,D,580.0,ALTA
200607.0,SCCI,I,16.0,BAJA
200607.0,SCCY,D,190.0,MEDIA
200607.0,SCDA,D,1292.0,MUY ALTA
200607.0,SCDA,I,81.0,BAJA
200607.0,SCEL,D,3263.0,MUY ALTA
200607.0,SCEL,I,2994.0,MUY ALTA
200607.0,SCES,D,69.0,BAJA
200607.0,SCFA,D,1734.0,MUY ALTA
200607.0,SCFA,I,3.0,BAJA
200607.0,SCFM,D,110.0,MEDIA
200607.0,SCGE,D,279.0,MEDIA
200607.0,SCGZ,D,40.0,BAJA
200607.0,SCGZ,I,4.0,BAJA
200607.0,SCHR,D,28.0,BAJA
200607.0,SCIC,D,337.0,MEDIA
200607.0,SCIE,D,1141.0,MUY ALTA
202301.0,SCIE,I,3.0,BAJA
200607.0,SCIP,D,47.0,BAJA
200607.0,SCIP,I,19.0,BAJA
200607.0,SCJO,D,335.0,MEDIA
200607.0,SCLC,D,524.0,ALTA
200607.0,SCNT,D,4.0,BAJA
200607.0,SCRD,D,507.0,ALTA
200607.0,SCSE,D,647.0,ALTA
200607.0,SCSE,I,1.0,BAJA
200607.0,SCTB,D,5333.0,MUY ALTA
200607.0,SCTC,D,729.0,ALTA
200607.0,SCTE,D,1181.0,MUY ALTA
200607.0,SCTE,I,11.0,BAJA
200607.0,SCTN,D,173.0,MEDIA
200607.0,SCVD,D,134.0,MEDIA
200607.0,SCVM,D,557.0,ALTA
200608.0,SCEL,D,174.0,MEDIA
200608.0,SCAR,I,14.0,BAJA
200608.0,SCEL,D,482.0,MEDIA
200608.0,SCBA,D,242.0,MEDIA
200608.0,SCCC,D,26.0,BAJA
200608.0,SCCF,D,578.0,ALTA
200608.0,SCCH,D,205.0,MEDIA
200608.0,SCCI,D,578.0,ALTA
200608.0,SCCI,I,15.0,BAJA
200608.0,SCCY,D,159.0,MEDIA
200608.0,SCDA,D,1236.0,MUY ALTA
200608.0,SCDA,I,84.0,BAJA
200608.0,SCEL,D,3291.0,MUY ALTA
200608.0,SCEL,I,2970.0,MUY ALTA
200608.0,SCES,D,96.0,BAJA
200608.0,SCFA,D,1769.0,MUY ALTA
200608.0,SCFA,I,6.0,BAJA
200608.0,SCFM,D,134.0,MEDIA
200608.0,SCFM,I,1.0,BAJA
200608.0,SCFT,D,2.0,BAJA
200608.0,SCGE,D,268.0,MEDIA
200608.0,SCGZ,D,38.0,BAJA
200608.0,SCGZ,I,10.0,BAJA
200608.0,SCHR,D,48.0,BAJA
200608.0,SCIC,D,282.0,MEDIA
200608.0,SCIE,D,1141.0,MUY ALTA
200608.0,SCIE,I,5.0,BAJA
200608.0,SCIP,D,48.0,BAJA
200608.0,SCIP,I,22.0,BAJA
200608.0,SCJO,D,287.0,MEDIA
200608.0,SCLC,D,674.0,ALTA
200608.0,SCNT,D,2.0,BAJA
200608.0,SCRD,D,384.0,MEDIA
200608.0,SCSE,D,749.0,ALTA
200608.0,SCTB,D,4564.0,MUY ALTA
200608.0,SCTC,D,765.0,ALTA
200608.0,SCTE,D,1180.0,MUY ALTA
200608.0,SCTE,I,174.0,MEDIA
200608.0,SCTN,D,187.0,MEDIA
200608.0,SCEL,D,135.0,MEDIA
200608.0,SCVM,D,648.0,ALTA
200608.0,SCVM,I,2.0,BAJA
200609.0,SCAP,D,1.0,BAJA
200609.0,SCAR,NAN,446.0,MEDIA
200609.0,SCAR,I,2.0,BAJA
200609.0,SCAT,D,449.0,MEDIA
202301.0,SCAT,I,2.0,BAJA
200609.0,SCBA,D,245.0,MEDIA
200609.0,SCCC,D,14.0,BAJA
200609.0,SCCF,D,533.0,ALTA
200609.0,SCCH,D,173.0,MEDIA
200609.0,SCCI,D,533.0,ALTA
200609.0,SCCI,I,20.0,BAJA
200609.0,SCCY,D,183.0,MEDIA
200609.0,SCDA,D,174.0,MEDIA
200609.0,SCDA,I,71.0,BAJA
200609.0,SCEL,D,3179.0,MUY ALTA
200609.0,SCEL,I,3047.0,MUY ALTA
200609.0,SCES,D,95.0,BAJA
200609.0,SCFA,D,1703.0,MUY ALTA
200609.0,SCFA,I,2.0,BAJA
200609.0,SCFM,D,122.0,MEDIA
200609.0,SCGE,D,329.0,MEDIA
200609.0,SCGZ,D,34.0,BAJA
200609.0,SCHR,D,30.0,BAJA
200609.0,SCIC,D,278.0,MEDIA
200609.0,SCIE,D,1090.0,MUY ALTA
200609.0,SCIP,D,44.0,BAJA
200609.0,SCIP,I,18.0,BAJA
200609.0,SCJO,D,391.0,MEDIA
200609.0,SCLC,D,744.0,ALTA
200609.0,SCRD,D,511.0,ALTA
200609.0,SCSE,D,775.0,ALTA
200609.0,SCSE,I,2.0,BAJA
200609.0,SCTB,D,6310.0,MUY ALTA
200609.0,SCTC,D,943.0,ALTA
200609.0,SCTE,D,1222.0,MUY ALTA
200609.0,SCTE,I,10.0,BAJA
200609.0,SCTN,D,194.0,MEDIA
200609.0,SCVD,D,139.0,MEDIA
200609.0,SCVM,D,970.0,ALTA
200610.0,SCEL,D,2.0,BAJA
200610.0,SCAR,D,500.0,MEDIA
200610.0,SCAR,D,16.0,BAJA
200610.0,SCAT,D,456.0,MEDIA
200610.0,SCBA,D,286.0,MEDIA
200610.0,SCCC,D,32.0,BAJA
200610.0,SCCF,D,558.0,ALTA
200610.0,SCCF,I,174.0,MEDIA
200610.0,SCCH,D,353.0,MEDIA
200610.0,SCCI,D,654.0,ALTA
200610.0,SCCI,I,41.0,BAJA
200610.0,SCCY,D,174.0,MEDIA
200610.0,SCDA,D,1324.0,MUY ALTA
200610.0,SCDA,I,66.0,BAJA
200610.0,SCEL,D,3340.0,MUY ALTA
200610.0,SCEL,I,3316.0,MUY ALTA
200610.0,SCES,D,64.0,BAJA
200610.0,SCFA,D,1779.0,MUY ALTA
200610.0,SCFA,I,8.0,BAJA
200610.0,SCFM,D,137.0,MEDIA
200610.0,SCFT,D,2.0,BAJA
200610.0,SCGE,D,272.0,MEDIA
200610.0,SCGZ,D,42.0,BAJA
200610.0,SCGZ,D,2.0,BAJA
200610.0,SCHR,D,62.0,BAJA
200610.0,SCIC,D,326.0,MEDIA
202301.0,SCIE,D,1248.0,MUY ALTA
200610.0,SCIE,I,5.0,BAJA
200610.0,SCIP,D,44.0,BAJA
200610.0,SCEL,I,22.0,BAJA
200610.0,SCJO,D,299.0,MEDIA
200610.0,SCLC,D,1160.0,MUY ALTA
200610.0,SCEL,D,4.0,BAJA
200610.0,SCRD,D,1056.0,MUY ALTA
202301.0,SCRM,D,3.0,BAJA
200610.0,SCRM,I,1.0,BAJA
200610.0,SCSE,D,718.0,ALTA
200610.0,SCSE,I,2.0,BAJA
200610.0,SCTB,D,7444.0,MUY ALTA
200610.0,SCTC,D,1140.0,MUY ALTA
200610.0,SCTE,D,1369.0,MUY ALTA
200610.0,SCTE,I,14.0,BAJA
200610.0,SCTN,D,206.0,MEDIA
200610.0,SCVD,D,151.0,MEDIA
200611.0,SCAP,D,4.0,BAJA
200611.0,SCAR,D,510.0,ALTA
200611.0,SCEL,I,10.0,BAJA
200611.0,SCAT,D,476.0,MEDIA
200611.0,SCAT,I,4.0,BAJA
202301.0,SCBA,D,345.0,MEDIA
200611.0,SCCC,D,28.0,BAJA
200611.0,SCCF,D,576.0,ALTA
200611.0,SCCH,D,664.0,ALTA
200611.0,SCCI,D,819.0,ALTA
200611.0,SCCI,I,56.0,BAJA
200611.0,SCCY,D,310.0,MEDIA
200611.0,SCDA,D,1283.0,MUY ALTA
200611.0,SCDA,I,83.0,BAJA
200611.0,SCEL,D,3592.0,MUY ALTA
200611.0,SCEL,I,3364.0,MUY ALTA
200611.0,SCES,D,75.0,BAJA
200611.0,SCFA,D,1768.0,MUY ALTA
200611.0,SCFA,I,16.0,BAJA
200611.0,SCFM,D,142.0,MEDIA
200611.0,SCEL,D,6.0,BAJA
200611.0,SCGE,D,407.0,MEDIA
200611.0,SCGZ,D,85.0,BAJA
200611.0,SCEL,I,174.0,MEDIA
200611.0,SCHR,D,174.0,MEDIA
202301.0,SCIC,D,314.0,MEDIA
200611.0,SCIE,D,1329.0,MUY ALTA
200611.0,SCIP,D,55.0,BAJA
202301.0,SCIP,I,20.0,BAJA
200611.0,SCJO,D,279.0,MEDIA
200611.0,SCJO,I,2.0,BAJA
200611.0,SCLC,D,1084.0,MUY ALTA
200611.0,SCNT,D,17.0,BAJA
200611.0,SCNT,I,1.0,BAJA
200611.0,SCRD,D,636.0,ALTA
200611.0,SCRM,D,4.0,BAJA
200611.0,SCRM,I,2.0,BAJA
200611.0,SCSE,D,814.0,ALTA
200611.0,SCSE,I,2.0,BAJA
200611.0,SCTB,D,7572.0,MUY ALTA
200611.0,SCTB,I,174.0,MEDIA
200611.0,SCTC,D,1137.0,MUY ALTA
200611.0,SCTC,I,2.0,BAJA
200611.0,SCTE,D,1613.0,MUY ALTA
200611.0,SCTE,I,15.0,BAJA
200611.0,SCTN,D,278.0,MEDIA
200611.0,SCVD,D,142.0,MEDIA
200612.0,SCAP,D,3.0,BAJA
200612.0,SCEL,D,174.0,MEDIA
200612.0,SCAR,I,21.0,BAJA
200612.0,SCAT,D,469.0,MEDIA
200612.0,SCBA,D,298.0,MEDIA
200612.0,SCEL,D,24.0,BAJA
200612.0,SCCF,D,558.0,ALTA
200612.0,SCCH,D,174.0,MEDIA
200612.0,SCCI,D,867.0,ALTA
200612.0,SCCI,I,72.0,BAJA
200612.0,SCCY,D,326.0,MEDIA
200612.0,SCDA,D,1308.0,MUY ALTA
200612.0,SCDA,I,174.0,MEDIA
200612.0,SCEL,D,3613.0,MUY ALTA
200612.0,SCEL,I,3633.0,MUY ALTA
200612.0,SCES,D,201.0,MEDIA
200612.0,SCFA,D,174.0,MEDIA
200612.0,SCFA,I,5.0,BAJA
200612.0,SCFM,D,134.0,MEDIA
200612.0,SCFT,D,2.0,BAJA
200612.0,SCGE,D,134.0,MEDIA
200612.0,SCGZ,D,66.0,BAJA
200612.0,SCGZ,I,18.0,BAJA
200612.0,SCHR,D,24.0,BAJA
200612.0,SCIC,D,339.0,MEDIA
200612.0,SCIE,D,1923.0,MUY ALTA
200612.0,SCEL,D,56.0,BAJA
200612.0,SCIP,I,18.0,BAJA
202301.0,SCJO,D,411.0,MEDIA
200612.0,SCLC,D,1185.0,MUY ALTA
200612.0,SCNT,D,46.0,BAJA
200612.0,SCNT,I,2.0,BAJA
200612.0,SCRD,D,174.0,MEDIA
200612.0,SCRM,D,174.0,MEDIA
200612.0,SCSE,D,711.0,ALTA
200612.0,SCSE,I,3.0,BAJA
200612.0,SCTB,D,7570.0,MUY ALTA
200612.0,SCTC,D,811.0,ALTA
200612.0,SCTE,D,1689.0,MUY ALTA
200612.0,SCEL,I,15.0,BAJA
200612.0,SCEL,D,478.0,MEDIA
200612.0,SCVD,D,131.0,MEDIA
200612.0,SCVM,D,1338.0,MUY ALTA
200701.0,SCAP,D,8.0,BAJA
200701.0,SCAR,D,569.0,ALTA
200701.0,SCAR,I,12.0,BAJA
200701.0,SCAT,D,379.0,MEDIA
200701.0,SCAT,I,1.0,BAJA
200701.0,SCBA,D,386.0,MEDIA
200701.0,SCEL,I,3.0,BAJA
200701.0,SCCC,D,27.0,BAJA
200701.0,SCCF,D,573.0,ALTA
200701.0,SCCF,I,2.0,BAJA
200701.0,SCCH,D,443.0,MEDIA
200701.0,SCCI,D,962.0,ALTA
200701.0,SCCI,I,174.0,MEDIA
200701.0,SCCY,D,443.0,MEDIA
200701.0,SCDA,D,1188.0,MUY ALTA
200701.0,SCDA,I,77.0,BAJA
200701.0,SCEL,D,3968.0,MUY ALTA
200701.0,SCEL,I,3891.0,MUY ALTA
200701.0,SCES,D,75.0,BAJA
200701.0,SCFA,D,174.0,MEDIA
202301.0,SCEL,I,2.0,BAJA
200701.0,SCFM,D,150.0,MEDIA
200701.0,SCFT,D,30.0,BAJA
200701.0,SCGE,D,194.0,MEDIA
200701.0,SCGZ,D,71.0,BAJA
202301.0,SCGZ,I,32.0,BAJA
200701.0,SCHR,D,108.0,MEDIA
200701.0,SCIC,D,605.0,ALTA
200701.0,SCIE,D,1497.0,MUY ALTA
200701.0,SCIE,I,3.0,BAJA
202301.0,SCIP,D,63.0,BAJA
200701.0,SCEL,I,23.0,BAJA
200701.0,SCJO,D,574.0,ALTA
200701.0,SCLC,D,1249.0,MUY ALTA
200701.0,SCLC,I,12.0,BAJA
200701.0,SCNT,D,76.0,BAJA
200701.0,SCNT,I,6.0,BAJA
200701.0,SCRD,D,1374.0,MUY ALTA
200701.0,SCRM,D,56.0,BAJA
200701.0,SCRM,I,4.0,BAJA
200701.0,SCSE,D,687.0,ALTA
200701.0,SCSE,I,2.0,BAJA
200701.0,SCTB,D,7284.0,MUY ALTA
200701.0,SCTC,D,1010.0,MUY ALTA
200701.0,SCTC,I,23.0,BAJA
200701.0,SCTE,D,1761.0,MUY ALTA
200701.0,SCTE,I,18.0,BAJA
200701.0,SCTN,D,431.0,MEDIA
200701.0,SCEL,D,170.0,MEDIA
200701.0,SCVM,D,1567.0,MUY ALTA
200702.0,SCAP,D,4.0,BAJA
200702.0,SCAR,D,614.0,ALTA
200702.0,SCAR,I,19.0,BAJA
200702.0,SCAT,D,340.0,MEDIA
202301.0,SCBA,D,174.0,MEDIA
200702.0,SCCC,D,10.0,BAJA
200702.0,SCCF,D,524.0,ALTA
200702.0,SCCH,D,350.0,MEDIA
200702.0,SCCI,D,851.0,ALTA
200702.0,SCCI,I,96.0,BAJA
200702.0,SCCY,D,231.0,MEDIA
200702.0,SCDA,D,1274.0,MUY ALTA
200702.0,SCDA,I,68.0,BAJA
200702.0,SCEL,D,3389.0,MUY ALTA
200702.0,SCEL,I,3664.0,MUY ALTA
200702.0,SCES,D,73.0,BAJA
200702.0,SCFA,D,1456.0,MUY ALTA
200702.0,SCFA,I,2.0,BAJA
200702.0,SCFM,D,118.0,MEDIA
200702.0,SCFT,D,174.0,MEDIA
200702.0,SCGE,D,174.0,MEDIA
200702.0,SCGZ,D,81.0,BAJA
200702.0,SCGZ,I,26.0,BAJA
200702.0,SCHR,D,97.0,BAJA
200702.0,SCIC,D,497.0,MEDIA
200702.0,NAN,D,1269.0,MUY ALTA
200702.0,SCIE,I,1.0,BAJA
200702.0,SCIP,D,51.0,BAJA
200702.0,SCIP,I,24.0,BAJA
200702.0,SCJO,D,449.0,MEDIA
200702.0,SCLC,D,466.0,MEDIA
200702.0,SCNT,D,64.0,BAJA
200702.0,SCEL,D,673.0,ALTA
200702.0,SCRM,D,174.0,MEDIA
200702.0,SCSE,D,706.0,ALTA
200702.0,SCSE,I,2.0,BAJA
200702.0,SCTB,D,4957.0,MUY ALTA
200702.0,SCTC,D,1103.0,MUY ALTA
200702.0,SCTC,D,1.0,BAJA
200702.0,SCTE,D,1465.0,MUY ALTA
200702.0,SCTE,I,21.0,BAJA
202301.0,SCTN,D,333.0,MEDIA
200702.0,SCVD,D,143.0,MEDIA
200702.0,SCVM,D,958.0,ALTA
200702.0,SCVM,I,4.0,BAJA
200703.0,SCAP,D,12.0,BAJA
200703.0,SCEL,D,587.0,ALTA
200703.0,SCAR,I,25.0,BAJA
200703.0,SCAT,D,438.0,MEDIA
200703.0,SCBA,D,336.0,MEDIA
200703.0,SCBA,I,3.0,BAJA
200703.0,SCCC,D,24.0,BAJA
200703.0,SCCF,D,586.0,ALTA
200703.0,SCCF,I,1.0,BAJA
200703.0,SCCH,D,393.0,MEDIA
200703.0,SCCI,D,779.0,ALTA
200703.0,SCCI,I,71.0,BAJA
200703.0,SCCY,D,284.0,MEDIA
200703.0,SCDA,D,174.0,MEDIA
200703.0,SCEL,I,196.0,MEDIA
200703.0,SCEL,D,3895.0,MUY ALTA
200703.0,SCEL,I,3945.0,MUY ALTA
200703.0,SCES,D,74.0,BAJA
200703.0,SCFA,D,174.0,MEDIA
200703.0,SCFA,I,9.0,BAJA
200703.0,SCFM,D,139.0,MEDIA
200703.0,SCFT,D,39.0,BAJA
200703.0,SCEL,D,279.0,MEDIA
200703.0,SCGE,I,1.0,BAJA
200703.0,SCGZ,D,60.0,BAJA
200703.0,SCGZ,I,11.0,BAJA
200703.0,SCHR,D,174.0,MEDIA
200703.0,SCIC,D,301.0,MEDIA
200703.0,SCIE,D,2187.0,MUY ALTA
200703.0,SCIE,I,4.0,BAJA
200703.0,SCIP,D,174.0,MEDIA
200703.0,SCIP,D,23.0,BAJA
200703.0,SCJO,D,348.0,MEDIA
200703.0,SCLC,D,883.0,ALTA
200703.0,SCNT,D,53.0,BAJA
202301.0,SCRD,D,174.0,MEDIA
200703.0,SCRM,D,12.0,BAJA
200703.0,SCSE,D,757.0,ALTA
200703.0,SCSE,I,5.0,BAJA
200703.0,SCTB,D,6165.0,MUY ALTA
200703.0,SCEL,D,884.0,ALTA
200703.0,SCTE,D,1451.0,MUY ALTA
200703.0,SCTE,I,174.0,MEDIA
202301.0,SCTN,D,334.0,MEDIA
200703.0,SCVD,D,152.0,MEDIA
200703.0,SCVD,I,1.0,BAJA
200703.0,SCVM,D,932.0,ALTA
200704.0,SCAR,D,504.0,ALTA
200704.0,SCAR,I,17.0,BAJA
200704.0,SCAT,D,515.0,ALTA
200704.0,SCAT,I,1.0,BAJA
200704.0,SCBA,D,302.0,MEDIA
200704.0,SCCC,D,10.0,BAJA
200704.0,SCCF,D,534.0,ALTA
200704.0,SCCF,I,174.0,MEDIA
200704.0,SCCH,D,285.0,MEDIA
200704.0,SCCI,D,642.0,ALTA
200704.0,SCEL,I,35.0,BAJA
200704.0,SCCY,D,194.0,MEDIA
200704.0,SCDA,D,1371.0,MUY ALTA
200704.0,SCDA,I,377.0,MEDIA
200704.0,SCEL,D,3545.0,MUY ALTA
200704.0,SCEL,I,3772.0,MUY ALTA
200704.0,SCES,D,117.0,MEDIA
200704.0,SCFA,D,1668.0,MUY ALTA
200704.0,SCFA,I,174.0,MEDIA
200704.0,SCFM,D,118.0,MEDIA
200704.0,SCFT,D,4.0,BAJA
200704.0,SCGE,D,101.0,MEDIA
200704.0,SCGZ,D,39.0,BAJA
200704.0,SCGZ,I,13.0,BAJA
200704.0,SCHR,D,75.0,BAJA
200704.0,SCIC,NAN,203.0,MEDIA
200704.0,SCIE,D,1143.0,MUY ALTA
200704.0,SCIE,I,9.0,BAJA
200704.0,SCIP,D,39.0,BAJA
200704.0,SCIP,I,21.0,BAJA
200704.0,SCJO,D,328.0,MEDIA
200704.0,SCJO,I,1.0,BAJA
200704.0,SCLC,D,431.0,MEDIA
200704.0,SCNT,D,8.0,BAJA
200704.0,SCNT,I,174.0,MEDIA
200704.0,SCRD,D,712.0,ALTA
200704.0,SCSE,D,532.0,ALTA
200704.0,SCSE,I,3.0,BAJA
200704.0,SCTB,D,5059.0,MUY ALTA
200704.0,SCTC,D,682.0,ALTA
200704.0,SCTC,I,13.0,BAJA
200704.0,SCTE,D,1177.0,MUY ALTA
200704.0,SCTE,I,11.0,BAJA
200704.0,SCTN,D,274.0,MEDIA
200704.0,SCVD,D,144.0,MEDIA
200704.0,SCVD,I,2.0,BAJA
200704.0,SCVM,D,886.0,ALTA
200705.0,SCAR,D,483.0,MEDIA
200705.0,SCAR,I,11.0,BAJA
200705.0,SCAT,D,484.0,MEDIA
200705.0,SCBA,D,333.0,MEDIA
200705.0,SCCC,D,10.0,BAJA
200705.0,SCCF,D,562.0,ALTA
200705.0,SCCF,I,1.0,BAJA
200705.0,SCCH,D,370.0,MEDIA
200705.0,SCCI,D,604.0,ALTA
200705.0,SCCI,I,20.0,BAJA
200705.0,SCCY,D,218.0,MEDIA
200705.0,SCDA,D,1463.0,MUY ALTA
200705.0,SCDA,I,74.0,BAJA
200705.0,SCEL,D,3536.0,MUY ALTA
200705.0,SCEL,I,3580.0,MUY ALTA
200705.0,SCES,D,115.0,MEDIA
200705.0,SCFA,D,1902.0,MUY ALTA
200705.0,SCFA,I,6.0,BAJA
200705.0,SCFM,D,134.0,MEDIA
200705.0,SCFT,D,174.0,MEDIA
200705.0,SCGZ,D,40.0,BAJA
200705.0,SCEL,I,10.0,BAJA
200705.0,SCHR,D,74.0,BAJA
200705.0,SCIC,D,166.0,MEDIA
200705.0,SCIE,D,1226.0,MUY ALTA
200705.0,SCIE,I,8.0,BAJA
200705.0,SCIP,D,36.0,BAJA
200705.0,SCIP,I,21.0,BAJA
200705.0,SCJO,D,174.0,MEDIA
200705.0,SCLC,D,408.0,MEDIA
200705.0,SCNT,D,6.0,BAJA
200705.0,SCRD,D,278.0,MEDIA
200705.0,SCSE,D,582.0,ALTA
202301.0,SCSE,I,2.0,BAJA
200705.0,SCTB,D,174.0,MEDIA
200705.0,SCTC,D,931.0,ALTA
200705.0,SCEL,D,1080.0,MUY ALTA
200705.0,SCTE,I,12.0,BAJA
200705.0,SCTN,D,263.0,MEDIA
200705.0,SCVD,D,154.0,MEDIA
200705.0,SCVM,D,532.0,ALTA
200706.0,SCAR,D,481.0,MEDIA
200706.0,SCAR,I,17.0,BAJA
200706.0,SCAT,D,483.0,MEDIA
200706.0,SCBA,D,289.0,MEDIA
200706.0,SCCC,D,12.0,BAJA
200706.0,SCCF,D,552.0,ALTA
200706.0,SCCF,I,2.0,BAJA
200706.0,SCCH,D,266.0,MEDIA
200706.0,SCCI,D,572.0,ALTA
200706.0,SCCI,D,14.0,BAJA
200706.0,SCCY,D,174.0,MEDIA
200706.0,SCEL,D,1479.0,MUY ALTA
200706.0,SCDA,I,73.0,BAJA
200706.0,SCEL,D,3356.0,MUY ALTA
200706.0,SCEL,I,174.0,MEDIA
200706.0,SCES,D,174.0,MEDIA
200706.0,SCEL,D,1712.0,MUY ALTA
200706.0,SCFA,I,9.0,BAJA
200706.0,SCFM,D,158.0,MEDIA
200706.0,SCGE,D,104.0,MEDIA
200706.0,SCGZ,D,40.0,BAJA
200706.0,SCGZ,I,2.0,BAJA
200706.0,SCHR,D,29.0,BAJA
202301.0,SCIC,D,150.0,MEDIA
200706.0,SCIE,D,1350.0,MUY ALTA
200706.0,SCIE,I,12.0,BAJA
200706.0,SCIP,D,62.0,BAJA
200706.0,SCIP,I,16.0,BAJA
200706.0,SCJO,D,299.0,MEDIA
200706.0,SCLC,D,960.0,ALTA
200706.0,SCNT,D,4.0,BAJA
200706.0,SCNT,I,2.0,BAJA
200706.0,SCRD,D,389.0,MEDIA
200706.0,SCSE,D,577.0,ALTA
